date,state,district,commodity,variety,market,min_price,max_price,modal_price
2025-01-23,Uttar Pradesh,DistrictC,Wheat,Common,MarketB,1837,2204,2020
2025-01-23,Uttar Pradesh,DistrictC,Rice,Common,MarketB,1620,2247,1933
2025-01-23,Uttar Pradesh,DistrictC,Tomato,Common,MarketA,1489,2043,1766
2025-01-23,Uttar Pradesh,DistrictC,Potato,Common,MarketB,1716,1926,1821
2025-01-23,Uttar Pradesh,DistrictC,Onion,Common,MarketC,2279,2874,2576
2025-01-23,Maharashtra,DistrictA,Wheat,Common,MarketC,1408,1969,1688
2025-01-23,Maharashtra,DistrictA,Rice,Common,MarketC,2026,2309,2167
2025-01-23,Maharashtra,DistrictA,Tomato,Common,MarketC,2199,2870,2534
2025-01-23,Maharashtra,DistrictA,Potato,Common,MarketC,2447,2780,2613
2025-01-23,Maharashtra,DistrictA,Onion,Common,MarketC,1863,2442,2152
2025-01-23,Maharashtra,DistrictB,Wheat,Common,MarketB,1276,1711,1493
2025-01-23,Maharashtra,DistrictB,Rice,Common,MarketC,1012,1553,1282
2025-01-23,Maharashtra,DistrictB,Tomato,Common,MarketA,1558,1971,1764
2025-01-23,Maharashtra,DistrictB,Potato,Common,MarketA,1657,2015,1836
2025-01-23,Maharashtra,DistrictB,Onion,Common,MarketA,2133,2881,2507
2025-01-23,Maharashtra,DistrictC,Wheat,Common,MarketC,1984,2530,2257
2025-01-23,Maharashtra,DistrictC,Rice,Common,MarketA,1478,1788,1633
2025-01-23,Maharashtra,DistrictC,Tomato,Common,MarketC,1430,2171,1800
2025-01-23,Maharashtra,DistrictC,Potato,Common,MarketB,2113,2524,2318
2025-01-23,Maharashtra,DistrictC,Onion,Common,MarketC,1359,2044,1701
2025-01-23,Bihar,DistrictA,Wheat,Common,MarketB,2038,2496,2267
2025-01-23,Bihar,DistrictA,Rice,Common,MarketA,2486,2805,2645
2025-01-23,Bihar,DistrictA,Tomato,Common,MarketA,2151,2873,2512
2025-01-23,Bihar,DistrictA,Potato,Common,MarketB,1324,1843,1583
2025-01-23,Bihar,DistrictA,Onion,Common,MarketA,2073,2856,2464
2025-01-23,Bihar,DistrictB,Wheat,Common,MarketC,1390,1972,1681
2025-01-23,Bihar,DistrictB,Rice,Common,MarketA,1845,2612,2228
2025-01-23,Bihar,DistrictB,Tomato,Common,MarketA,1131,1890,1510
2025-01-23,Bihar,DistrictB,Potato,Common,MarketB,2372,3055,2713
2025-01-23,Bihar,DistrictB,Onion,Common,MarketA,1356,1873,1614
2025-01-23,Bihar,DistrictC,Wheat,Common,MarketA,2071,2280,2175
2025-01-23,Bihar,DistrictC,Rice,Common,MarketB,1035,1647,1341
2025-01-23,Bihar,DistrictC,Tomato,Common,MarketB,2027,2270,2148
2025-01-23,Bihar,DistrictC,Potato,Common,MarketA,2278,2591,2434
2025-01-23,Bihar,DistrictC,Onion,Common,MarketC,1396,1769,1582
2025-01-23,West Bengal,DistrictA,Wheat,Common,MarketC,1465,1941,1703
2025-01-23,West Bengal,DistrictA,Rice,Common,MarketA,1501,2141,1821
2025-01-23,West Bengal,DistrictA,Tomato,Common,MarketA,1325,1591,1458
2025-01-23,West Bengal,DistrictA,Potato,Common,MarketA,2440,2798,2619
2025-01-23,West Bengal,DistrictA,Onion,Common,MarketA,2050,2833,2441
2025-01-23,West Bengal,DistrictB,Wheat,Common,MarketB,1701,1996,1848
2025-01-23,West Bengal,DistrictB,Rice,Common,MarketB,1321,1916,1618
2025-01-23,West Bengal,DistrictB,Tomato,Common,MarketC,1528,1990,1759
2025-01-23,West Bengal,DistrictB,Potato,Common,MarketB,1579,2071,1825
2025-01-23,West Bengal,DistrictB,Onion,Common,MarketA,1394,2106,1750
2025-01-23,West Bengal,DistrictC,Wheat,Common,MarketA,1809,2188,1998
2025-01-23,West Bengal,DistrictC,Rice,Common,MarketC,1234,1770,1502
2025-01-23,West Bengal,DistrictC,Tomato,Common,MarketB,1538,1828,1683
2025-01-23,West Bengal,DistrictC,Potato,Common,MarketB,1271,1475,1373
2025-01-23,West Bengal,DistrictC,Onion,Common,MarketA,2242,2559,2400
2025-01-23,Madhya Pradesh,DistrictA,Wheat,Common,MarketC,1975,2756,2365
2025-01-23,Madhya Pradesh,DistrictA,Rice,Common,MarketB,1262,1767,1514
2025-01-23,Madhya Pradesh,DistrictA,Tomato,Common,MarketC,2445,2851,2648
2025-01-23,Madhya Pradesh,DistrictA,Potato,Common,MarketA,1302,1613,1457
2025-01-23,Madhya Pradesh,DistrictA,Onion,Common,MarketA,2308,2692,2500
2025-01-23,Madhya Pradesh,DistrictB,Wheat,Common,MarketA,1900,2320,2110
2025-01-23,Madhya Pradesh,DistrictB,Rice,Common,MarketB,2093,2362,2227
2025-01-23,Madhya Pradesh,DistrictB,Tomato,Common,MarketA,1426,2193,1809
2025-01-23,Madhya Pradesh,DistrictB,Potato,Common,MarketC,1442,1778,1610
2025-01-23,Madhya Pradesh,DistrictB,Onion,Common,MarketC,1217,1587,1402
2025-01-23,Madhya Pradesh,DistrictC,Wheat,Common,MarketA,1611,1939,1775
2025-01-23,Madhya Pradesh,DistrictC,Rice,Common,MarketC,2204,2649,2426
2025-01-23,Madhya Pradesh,DistrictC,Tomato,Common,MarketB,1367,2025,1696
2025-01-23,Madhya Pradesh,DistrictC,Potato,Common,MarketA,1615,2381,1998
2025-01-23,Madhya Pradesh,DistrictC,Onion,Common,MarketB,2179,2943,2561
2025-01-24,Uttar Pradesh,DistrictA,Wheat,Common,MarketB,1840,2064,1952
2025-01-24,Uttar Pradesh,DistrictA,Rice,Common,MarketC,1763,2022,1892
2025-01-24,Uttar Pradesh,DistrictA,Tomato,Common,MarketB,1433,1698,1565
2025-01-24,Uttar Pradesh,DistrictA,Potato,Common,MarketC,1564,1869,1716
2025-01-24,Uttar Pradesh,DistrictA,Onion,Common,MarketC,1167,1408,1287
2025-01-24,Uttar Pradesh,DistrictB,Wheat,Common,MarketC,1103,1506,1304
2025-01-24,Uttar Pradesh,DistrictB,Rice,Common,MarketC,1281,1523,1402
2025-01-24,Uttar Pradesh,DistrictB,Tomato,Common,MarketA,2133,2542,2337
2025-01-24,Uttar Pradesh,DistrictB,Potato,Common,MarketC,1830,2078,1954
2025-01-24,Uttar Pradesh,DistrictB,Onion,Common,MarketC,2178,2880,2529
2025-01-24,Uttar Pradesh,DistrictC,Wheat,Common,MarketC,1985,2255,2120
2025-01-24,Uttar Pradesh,DistrictC,Rice,Common,MarketA,2359,2625,2492
2025-01-24,Uttar Pradesh,DistrictC,Tomato,Common,MarketA,1966,2378,2172
2025-01-24,Uttar Pradesh,DistrictC,Potato,Common,MarketA,1612,2410,2011
2025-01-24,Uttar Pradesh,DistrictC,Onion,Common,MarketB,1602,2049,1825
2025-01-24,Maharashtra,DistrictA,Wheat,Common,MarketB,1358,1806,1582
2025-01-24,Maharashtra,DistrictA,Rice,Common,MarketC,1949,2664,2306
2025-01-24,Maharashtra,DistrictA,Tomato,Common,MarketC,1175,1800,1487
2025-01-24,Maharashtra,DistrictA,Potato,Common,MarketC,1770,2050,1910
2025-01-24,Maharashtra,DistrictA,Onion,Common,MarketB,1137,1769,1453
2025-01-24,Maharashtra,DistrictB,Wheat,Common,MarketA,1349,1674,1511
2025-01-24,Maharashtra,DistrictB,Rice,Common,MarketA,2332,2761,2546
2025-01-24,Maharashtra,DistrictB,Tomato,Common,MarketA,1309,1528,1418
2025-01-24,Maharashtra,DistrictB,Potato,Common,MarketA,2001,2741,2371
2025-01-24,Maharashtra,DistrictB,Onion,Common,MarketB,1268,1470,1369
2025-01-24,Maharashtra,DistrictC,Wheat,Common,MarketB,1015,1572,1293
2025-01-24,Maharashtra,DistrictC,Rice,Common,MarketC,1812,2144,1978
2025-01-24,Maharashtra,DistrictC,Tomato,Common,MarketA,1481,2224,1852
2025-01-24,Maharashtra,DistrictC,Potato,Common,MarketA,1268,1881,1574
2025-01-24,Maharashtra,DistrictC,Onion,Common,MarketA,1315,2085,1700
2025-01-24,Bihar,DistrictA,Wheat,Common,MarketB,2007,2482,2244
2025-01-24,Bihar,DistrictA,Rice,Common,MarketC,1388,2031,1709
2025-01-24,Bihar,DistrictA,Tomato,Common,MarketA,2450,2706,2578
2025-01-24,Bihar,DistrictA,Potato,Common,MarketA,1970,2735,2352
2025-01-24,Bihar,DistrictA,Onion,Common,MarketA,1367,1908,1637
2025-01-24,Bihar,DistrictB,Wheat,Common,MarketB,1303,1876,1589
2025-01-24,Bihar,DistrictB,Rice,Common,MarketB,1815,2126,1970
2025-01-24,Bihar,DistrictB,Tomato,Common,MarketB,2029,2507,2268
2025-01-24,Bihar,DistrictB,Potato,Common,MarketA,1012,1514,1263
2025-01-24,Bihar,DistrictB,Onion,Common,MarketB,1159,1512,1335
2025-01-24,Bihar,DistrictC,Wheat,Common,MarketA,1180,1905,1542
2025-01-24,Bihar,DistrictC,Rice,Common,MarketB,1775,2142,1958
2025-01-24,Bihar,DistrictC,Tomato,Common,MarketC,2173,2388,2280
2025-01-24,Bihar,DistrictC,Potato,Common,MarketB,2143,2595,2369
2025-01-24,Bihar,DistrictC,Onion,Common,MarketA,2432,2662,2547
2025-01-24,West Bengal,DistrictA,Wheat,Common,MarketA,1730,2522,2126
2025-01-24,West Bengal,DistrictA,Rice,Common,MarketA,1497,2170,1833
2025-01-24,West Bengal,DistrictA,Tomato,Common,MarketB,1547,1878,1712
2025-01-24,West Bengal,DistrictA,Potato,Common,MarketB,2155,2875,2515
2025-01-24,West Bengal,DistrictA,Onion,Common,MarketA,1626,2126,1876
2025-01-24,West Bengal,DistrictB,Wheat,Common,MarketC,1508,1944,1726
2025-01-24,West Bengal,DistrictB,Rice,Common,MarketA,1015,1748,1381
2025-01-24,West Bengal,DistrictB,Tomato,Common,MarketB,2469,3171,2820
2025-01-24,West Bengal,DistrictB,Potato,Common,MarketC,2130,2718,2424
2025-01-24,West Bengal,DistrictB,Onion,Common,MarketB,2088,2552,2320
2025-01-24,West Bengal,DistrictC,Wheat,Common,MarketC,2324,2901,2612
2025-01-24,West Bengal,DistrictC,Rice,Common,MarketB,1962,2313,2137
2025-01-24,West Bengal,DistrictC,Tomato,Common,MarketB,1328,1690,1509
2025-01-24,West Bengal,DistrictC,Potato,Common,MarketA,2366,2932,2649
2025-01-24,West Bengal,DistrictC,Onion,Common,MarketA,2222,2921,2571
2025-01-24,Madhya Pradesh,DistrictA,Wheat,Common,MarketC,2319,3029,2674
2025-01-24,Madhya Pradesh,DistrictA,Rice,Common,MarketB,1580,2080,1830
2025-01-24,Madhya Pradesh,DistrictA,Tomato,Common,MarketA,2243,2895,2569
2025-01-24,Madhya Pradesh,DistrictA,Potato,Common,MarketC,1806,2391,2098
2025-01-24,Madhya Pradesh,DistrictA,Onion,Common,MarketA,2318,2635,2476
2025-01-24,Madhya Pradesh,DistrictB,Wheat,Common,MarketB,1996,2789,2392
2025-01-24,Madhya Pradesh,DistrictB,Rice,Common,MarketA,1751,1962,1856
2025-01-24,Madhya Pradesh,DistrictB,Tomato,Common,MarketC,1164,1657,1410
2025-01-24,Madhya Pradesh,DistrictB,Potato,Common,MarketA,1077,1710,1393
2025-01-24,Madhya Pradesh,DistrictB,Onion,Common,MarketC,1613,1889,1751
2025-01-24,Madhya Pradesh,DistrictC,Wheat,Common,MarketA,1081,1489,1285
2025-01-24,Madhya Pradesh,DistrictC,Rice,Common,MarketB,1521,1749,1635
2025-01-24,Madhya Pradesh,DistrictC,Tomato,Common,MarketB,1464,2165,1814
2025-01-24,Madhya Pradesh,DistrictC,Potato,Common,MarketA,1627,2316,1971
2025-01-24,Madhya Pradesh,DistrictC,Onion,Common,MarketC,2451,3209,2830
2025-01-25,Uttar Pradesh,DistrictA,Wheat,Common,MarketB,1959,2249,2104
2025-01-25,Uttar Pradesh,DistrictA,Rice,Common,MarketB,2076,2864,2470
2025-01-25,Uttar Pradesh,DistrictA,Tomato,Common,MarketB,2380,3148,2764
2025-01-25,Uttar Pradesh,DistrictA,Potato,Common,MarketB,1982,2239,2110
2025-01-25,Uttar Pradesh,DistrictA,Onion,Common,MarketA,2203,2895,2549
2025-01-25,Uttar Pradesh,DistrictB,Wheat,Common,MarketA,2058,2332,2195
2025-01-25,Uttar Pradesh,DistrictB,Rice,Common,MarketA,1370,2156,1763
2025-01-25,Uttar Pradesh,DistrictB,Tomato,Common,MarketC,1589,2092,1840
2025-01-25,Uttar Pradesh,DistrictB,Potato,Common,MarketC,1220,1583,1401
2025-01-25,Uttar Pradesh,DistrictB,Onion,Common,MarketB,1374,1793,1583
2025-01-25,Uttar Pradesh,DistrictC,Wheat,Common,MarketA,1187,1577,1382
2025-01-25,Uttar Pradesh,DistrictC,Rice,Common,MarketB,2238,2812,2525
2025-01-25,Uttar Pradesh,DistrictC,Tomato,Common,MarketC,1473,2203,1838
2025-01-25,Uttar Pradesh,DistrictC,Potato,Common,MarketB,2088,2762,2425
2025-01-25,Uttar Pradesh,DistrictC,Onion,Common,MarketB,1945,2526,2235
2025-01-25,Maharashtra,DistrictA,Wheat,Common,MarketA,1516,1808,1662
2025-01-25,Maharashtra,DistrictA,Rice,Common,MarketB,1425,2092,1758
2025-01-25,Maharashtra,DistrictA,Tomato,Common,MarketA,1132,1765,1448
2025-01-25,Maharashtra,DistrictA,Potato,Common,MarketA,1313,2103,1708
2025-01-25,Maharashtra,DistrictA,Onion,Common,MarketA,1158,1625,1391
2025-01-25,Maharashtra,DistrictB,Wheat,Common,MarketA,1747,2420,2083
2025-01-25,Maharashtra,DistrictB,Rice,Common,MarketA,1409,2082,1745
2025-01-25,Maharashtra,DistrictB,Tomato,Common,MarketA,2294,2607,2450
2025-01-25,Maharashtra,DistrictB,Potato,Common,MarketC,2078,2342,2210
2025-01-25,Maharashtra,DistrictB,Onion,Common,MarketB,1683,2154,1918
2025-01-25,Maharashtra,DistrictC,Wheat,Common,MarketC,2385,2730,2557
2025-01-25,Maharashtra,DistrictC,Rice,Common,MarketB,2232,2717,2474
2025-01-25,Maharashtra,DistrictC,Tomato,Common,MarketB,1738,2123,1930
2025-01-25,Maharashtra,DistrictC,Potato,Common,MarketC,2487,2820,2653
2025-01-25,Maharashtra,DistrictC,Onion,Common,MarketA,1808,2178,1993
2025-01-25,Bihar,DistrictA,Wheat,Common,MarketB,1026,1293,1159
2025-01-25,Bihar,DistrictA,Rice,Common,MarketA,1407,2158,1782
2025-01-25,Bihar,DistrictA,Tomato,Common,MarketB,1073,1850,1461
2025-01-25,Bihar,DistrictA,Potato,Common,MarketC,2391,2827,2609
2025-01-25,Bihar,DistrictA,Onion,Common,MarketB,2389,2874,2631
2025-01-25,Bihar,DistrictB,Wheat,Common,MarketC,1660,2235,1947
2025-01-25,Bihar,DistrictB,Rice,Common,MarketA,1652,1927,1789
2025-01-25,Bihar,DistrictB,Tomato,Common,MarketC,1195,1684,1439
2025-01-25,Bihar,DistrictB,Potato,Common,MarketC,2084,2672,2378
2025-01-25,Bihar,DistrictB,Onion,Common,MarketB,1817,2579,2198
2025-01-25,Bihar,DistrictC,Wheat,Common,MarketA,1678,1885,1781
2025-01-25,Bihar,DistrictC,Rice,Common,MarketA,2068,2611,2339
2025-01-25,Bihar,DistrictC,Tomato,Common,MarketC,1795,2369,2082
2025-01-25,Bihar,DistrictC,Potato,Common,MarketB,2050,2442,2246
2025-01-25,Bihar,DistrictC,Onion,Common,MarketB,1848,2404,2126
2025-01-25,West Bengal,DistrictA,Wheat,Common,MarketB,2085,2706,2395
2025-01-25,West Bengal,DistrictA,Rice,Common,MarketA,1632,2382,2007
2025-01-25,West Bengal,DistrictA,Tomato,Common,MarketC,1605,2235,1920
2025-01-25,West Bengal,DistrictA,Potato,Common,MarketA,2144,2868,2506
2025-01-25,West Bengal,DistrictA,Onion,Common,MarketC,1898,2513,2205
2025-01-25,West Bengal,DistrictB,Wheat,Common,MarketC,1786,2322,2054
2025-01-25,West Bengal,DistrictB,Rice,Common,MarketC,2347,2719,2533
2025-01-25,West Bengal,DistrictB,Tomato,Common,MarketB,1063,1363,1213
2025-01-25,West Bengal,DistrictB,Potato,Common,MarketC,1974,2239,2106
2025-01-25,West Bengal,DistrictB,Onion,Common,MarketA,1457,2235,1846
2025-01-25,West Bengal,DistrictC,Wheat,Common,MarketC,2282,2907,2594
2025-01-25,West Bengal,DistrictC,Rice,Common,MarketA,1177,1656,1416
2025-01-25,West Bengal,DistrictC,Tomato,Common,MarketB,1295,1696,1495
2025-01-25,West Bengal,DistrictC,Potato,Common,MarketA,1683,2076,1879
2025-01-25,West Bengal,DistrictC,Onion,Common,MarketA,1374,1608,1491
2025-01-25,Madhya Pradesh,DistrictA,Wheat,Common,MarketA,1028,1448,1238
2025-01-25,Madhya Pradesh,DistrictA,Rice,Common,MarketB,1790,2342,2066
2025-01-25,Madhya Pradesh,DistrictA,Tomato,Common,MarketB,1116,1595,1355
2025-01-25,Madhya Pradesh,DistrictA,Potato,Common,MarketB,2198,2692,2445
2025-01-25,Madhya Pradesh,DistrictA,Onion,Common,MarketA,2474,3191,2832
2025-01-25,Madhya Pradesh,DistrictB,Wheat,Common,MarketC,2096,2331,2213
2025-01-25,Madhya Pradesh,DistrictB,Rice,Common,MarketB,2256,2952,2604
2025-01-25,Madhya Pradesh,DistrictB,Tomato,Common,MarketC,1425,1668,1546
2025-01-25,Madhya Pradesh,DistrictB,Potato,Common,MarketC,2493,3159,2826
2025-01-25,Madhya Pradesh,DistrictB,Onion,Common,MarketA,1453,2247,1850
2025-01-25,Madhya Pradesh,DistrictC,Wheat,Common,MarketA,1506,2175,1840
2025-01-25,Madhya Pradesh,DistrictC,Rice,Common,MarketB,2251,2826,2538
2025-01-25,Madhya Pradesh,DistrictC,Tomato,Common,MarketC,1619,2232,1925
2025-01-25,Madhya Pradesh,DistrictC,Potato,Common,MarketB,2094,2697,2395
2025-01-25,Madhya Pradesh,DistrictC,Onion,Common,MarketA,2420,2956,2688
2025-01-26,Uttar Pradesh,DistrictA,Wheat,Common,MarketA,1909,2384,2146
2025-01-26,Uttar Pradesh,DistrictA,Rice,Common,MarketB,2026,2449,2237
2025-01-26,Uttar Pradesh,DistrictA,Tomato,Common,MarketB,1174,1758,1466
2025-01-26,Uttar Pradesh,DistrictA,Potato,Common,MarketB,1240,1986,1613
2025-01-26,Uttar Pradesh,DistrictA,Onion,Common,MarketC,2218,2814,2516
2025-01-26,Uttar Pradesh,DistrictB,Wheat,Common,MarketA,2329,2862,2595
2025-01-26,Uttar Pradesh,DistrictB,Rice,Common,MarketC,2433,2635,2534
2025-01-26,Uttar Pradesh,DistrictB,Tomato,Common,MarketA,2475,3169,2822
2025-01-26,Uttar Pradesh,DistrictB,Potato,Common,MarketC,2414,2986,2700
2025-01-26,Uttar Pradesh,DistrictB,Onion,Common,MarketB,2020,2361,2190
2025-01-26,Uttar Pradesh,DistrictC,Wheat,Common,MarketA,2487,2732,2609
2025-01-26,Uttar Pradesh,DistrictC,Rice,Common,MarketA,2261,2470,2365
2025-01-26,Uttar Pradesh,DistrictC,Tomato,Common,MarketA,1648,2025,1836
2025-01-26,Uttar Pradesh,DistrictC,Potato,Common,MarketC,2029,2535,2282
2025-01-26,Uttar Pradesh,DistrictC,Onion,Common,MarketB,2379,2973,2676
2025-01-26,Maharashtra,DistrictA,Wheat,Common,MarketB,1748,2232,1990
2025-01-26,Maharashtra,DistrictA,Rice,Common,MarketA,1049,1626,1337
2025-01-26,Maharashtra,DistrictA,Tomato,Common,MarketC,1773,2116,1944
2025-01-26,Maharashtra,DistrictA,Potato,Common,MarketB,1002,1776,1389
2025-01-26,Maharashtra,DistrictA,Onion,Common,MarketC,1274,2003,1638
2025-01-26,Maharashtra,DistrictB,Wheat,Common,MarketC,1328,1782,1555
2025-01-26,Maharashtra,DistrictB,Rice,Common,MarketB,1125,1908,1516
2025-01-26,Maharashtra,DistrictB,Tomato,Common,MarketC,2347,2750,2548
2025-01-26,Maharashtra,DistrictB,Potato,Common,MarketC,1216,1660,1438
2025-01-26,Maharashtra,DistrictB,Onion,Common,MarketB,2321,2702,2511
2025-01-26,Maharashtra,DistrictC,Wheat,Common,MarketA,1510,2092,1801
2025-01-26,Maharashtra,DistrictC,Rice,Common,MarketA,2222,2753,2487
2025-01-26,Maharashtra,DistrictC,Tomato,Common,MarketB,2265,2691,2478
2025-01-26,Maharashtra,DistrictC,Potato,Common,MarketB,1450,1845,1647
2025-01-26,Maharashtra,DistrictC,Onion,Common,MarketB,2227,2884,2555
2025-01-26,Bihar,DistrictA,Wheat,Common,MarketA,1256,1984,1620
2025-01-26,Bihar,DistrictA,Rice,Common,MarketC,1760,2160,1960
2025-01-26,Bihar,DistrictA,Tomato,Common,MarketC,1886,2478,2182
2025-01-26,Bihar,DistrictA,Potato,Common,MarketC,1398,1928,1663
2025-01-26,Bihar,DistrictA,Onion,Common,MarketA,1479,1812,1645
2025-01-26,Bihar,DistrictB,Wheat,Common,MarketB,1915,2469,2192
2025-01-26,Bihar,DistrictB,Rice,Common,MarketB,1624,1930,1777
2025-01-26,Bihar,DistrictB,Tomato,Common,MarketC,1824,2170,1997
2025-01-26,Bihar,DistrictB,Potato,Common,MarketB,2438,2847,2642
2025-01-26,Bihar,DistrictB,Onion,Common,MarketC,2126,2833,2479
2025-01-26,Bihar,DistrictC,Wheat,Common,MarketA,1867,2275,2071
2025-01-26,Bihar,DistrictC,Rice,Common,MarketB,1427,2019,1723
2025-01-26,Bihar,DistrictC,Tomato,Common,MarketA,1915,2223,2069
2025-01-26,Bihar,DistrictC,Potato,Common,MarketA,1347,1596,1471
2025-01-26,Bihar,DistrictC,Onion,Common,MarketC,2443,3015,2729
2025-01-26,West Bengal,DistrictA,Wheat,Common,MarketA,1967,2439,2203
2025-01-26,West Bengal,DistrictA,Rice,Common,MarketA,1648,2187,1917
2025-01-26,West Bengal,DistrictA,Tomato,Common,MarketB,2288,3029,2658
2025-01-26,West Bengal,DistrictA,Potato,Common,MarketA,1315,1515,1415
2025-01-26,West Bengal,DistrictA,Onion,Common,MarketC,2284,2546,2415
2025-01-26,West Bengal,DistrictB,Wheat,Common,MarketB,2344,2744,2544
2025-01-26,West Bengal,DistrictB,Rice,Common,MarketA,1151,1812,1481
2025-01-26,West Bengal,DistrictB,Tomato,Common,MarketC,1195,1596,1395
2025-01-26,West Bengal,DistrictB,Potato,Common,MarketA,2014,2447,2230
2025-01-26,West Bengal,DistrictB,Onion,Common,MarketC,1707,2404,2055
2025-01-26,West Bengal,DistrictC,Wheat,Common,MarketB,2080,2783,2431
2025-01-26,West Bengal,DistrictC,Rice,Common,MarketC,1721,2504,2112
2025-01-26,West Bengal,DistrictC,Tomato,Common,MarketA,1639,1944,1791
2025-01-26,West Bengal,DistrictC,Potato,Common,MarketA,1214,1484,1349
2025-01-26,West Bengal,DistrictC,Onion,Common,MarketC,1089,1516,1302
2025-01-26,Madhya Pradesh,DistrictA,Wheat,Common,MarketB,1607,2155,1881
2025-01-26,Madhya Pradesh,DistrictA,Rice,Common,MarketC,1893,2338,2115
2025-01-26,Madhya Pradesh,DistrictA,Tomato,Common,MarketC,1402,1717,1559
2025-01-26,Madhya Pradesh,DistrictA,Potato,Common,MarketA,2465,2836,2650
2025-01-26,Madhya Pradesh,DistrictA,Onion,Common,MarketC,2039,2294,2166
2025-01-26,Madhya Pradesh,DistrictB,Wheat,Common,MarketA,2126,2609,2367
2025-01-26,Madhya Pradesh,DistrictB,Rice,Common,MarketA,1516,1993,1754
2025-01-26,Madhya Pradesh,DistrictB,Tomato,Common,MarketA,1611,2079,1845
2025-01-26,Madhya Pradesh,DistrictB,Potato,Common,MarketA,1399,2101,1750
2025-01-26,Madhya Pradesh,DistrictB,Onion,Common,MarketC,1085,1604,1344
2025-01-26,Madhya Pradesh,DistrictC,Wheat,Common,MarketB,2102,2475,2288
2025-01-26,Madhya Pradesh,DistrictC,Rice,Common,MarketA,1500,2274,1887
2025-01-26,Madhya Pradesh,DistrictC,Tomato,Common,MarketA,2396,2676,2536
2025-01-26,Madhya Pradesh,DistrictC,Potato,Common,MarketA,1696,1966,1831
2025-01-26,Madhya Pradesh,DistrictC,Onion,Common,MarketB,1853,2123,1988
2025-01-27,Uttar Pradesh,DistrictA,Wheat,Common,MarketB,2070,2860,2465
2025-01-27,Uttar Pradesh,DistrictA,Rice,Common,MarketC,1148,1477,1312
2025-01-27,Uttar Pradesh,DistrictA,Tomato,Common,MarketA,1876,2580,2228
2025-01-27,Uttar Pradesh,DistrictA,Potato,Common,MarketB,2023,2466,2244
2025-01-27,Uttar Pradesh,DistrictA,Onion,Common,MarketA,1381,1683,1532
2025-01-27,Uttar Pradesh,DistrictB,Wheat,Common,MarketC,2060,2808,2434
2025-01-27,Uttar Pradesh,DistrictB,Rice,Common,MarketC,2356,2952,2654
2025-01-27,Uttar Pradesh,DistrictB,Tomato,Common,MarketA,1859,2588,2223
2025-01-27,Uttar Pradesh,DistrictB,Potato,Common,MarketB,2106,2593,2349
2025-01-27,Uttar Pradesh,DistrictB,Onion,Common,MarketC,1705,2365,2035
2025-01-27,Uttar Pradesh,DistrictC,Wheat,Common,MarketA,2304,2962,2633
2025-01-27,Uttar Pradesh,DistrictC,Rice,Common,MarketB,1343,1736,1539
2025-01-27,Uttar Pradesh,DistrictC,Tomato,Common,MarketB,1464,1767,1615
2025-01-27,Uttar Pradesh,DistrictC,Potato,Common,MarketC,2125,2649,2387
2025-01-27,Uttar Pradesh,DistrictC,Onion,Common,MarketB,1591,1931,1761
2025-01-27,Maharashtra,DistrictA,Wheat,Common,MarketC,2054,2316,2185
2025-01-27,Maharashtra,DistrictA,Rice,Common,MarketB,1303,1563,1433
2025-01-27,Maharashtra,DistrictA,Tomato,Common,MarketB,1785,2395,2090
2025-01-27,Maharashtra,DistrictA,Potato,Common,MarketB,1079,1355,1217
2025-01-27,Maharashtra,DistrictA,Onion,Common,MarketA,1732,2471,2101
2025-01-27,Maharashtra,DistrictB,Wheat,Common,MarketA,1076,1784,1430
2025-01-27,Maharashtra,DistrictB,Rice,Common,MarketC,2198,2859,2528
2025-01-27,Maharashtra,DistrictB,Tomato,Common,MarketA,1244,1565,1404
2025-01-27,Maharashtra,DistrictB,Potato,Common,MarketB,1031,1799,1415
2025-01-27,Maharashtra,DistrictB,Onion,Common,MarketC,2395,3190,2792
2025-01-27,Maharashtra,DistrictC,Wheat,Common,MarketB,2296,2959,2627
2025-01-27,Maharashtra,DistrictC,Rice,Common,MarketB,2479,2927,2703
2025-01-27,Maharashtra,DistrictC,Tomato,Common,MarketB,1993,2270,2131
2025-01-27,Maharashtra,DistrictC,Potato,Common,MarketC,1107,1579,1343
2025-01-27,Maharashtra,DistrictC,Onion,Common,MarketA,1014,1583,1298
2025-01-27,Bihar,DistrictA,Wheat,Common,MarketA,2136,2588,2362
2025-01-27,Bihar,DistrictA,Rice,Common,MarketB,2209,2635,2422
2025-01-27,Bihar,DistrictA,Tomato,Common,MarketA,1622,1822,1722
2025-01-27,Bihar,DistrictA,Potato,Common,MarketA,1926,2545,2235
2025-01-27,Bihar,DistrictA,Onion,Common,MarketB,1160,1487,1323
2025-01-27,Bihar,DistrictB,Wheat,Common,MarketC,2174,2817,2495
2025-01-27,Bihar,DistrictB,Rice,Common,MarketB,2494,3156,2825
2025-01-27,Bihar,DistrictB,Tomato,Common,MarketA,2053,2725,2389
2025-01-27,Bihar,DistrictB,Potato,Common,MarketA,1079,1317,1198
2025-01-27,Bihar,DistrictB,Onion,Common,MarketA,1589,2125,1857
2025-01-27,Bihar,DistrictC,Wheat,Common,MarketA,2303,2618,2460
2025-01-27,Bihar,DistrictC,Rice,Common,MarketA,1334,1845,1589
2025-01-27,Bihar,DistrictC,Tomato,Common,MarketB,2091,2324,2207
